dateReunion,adresse,idRepas
2020-05-16,"79, chemin de Thibault 97228 Mahe",1661589630
2021-05-27,rue de Mendès 47183 Pereznec,2630164426
2023-01-02,"92, rue de Cousin 56814 Saint Adrienne",7657538937
2024-06-18,"37, avenue Pierre Rodriguez 97636 Baron",2307730250
2020-03-19,"51, boulevard de Jean 97679 Sainte Valérieboeuf",1510576435
2025-03-20,"435, boulevard Frédéric Texier 56186 Saint Victorn",5611858551
2020-02-12,"24, rue Robert 75624 Benoit-sur-Aubert",2975809098
2021-11-23,"15, chemin de Durand 75909 Moreau",3005393867
2023-07-22,"23, boulevard Patrick Boulanger 22560 Sainte Margo",6271621707
2023-06-13,"83, rue Charles Diallo 71417 MaréchalVille",5039442422
2023-06-06,"15, chemin de Durand 75909 Moreau",4031568901
2020-04-21,"23, boulevard Patrick Boulanger 22560 Sainte Margo",7057124365
2021-12-25,boulevard de Ribeiro 90180 Ruiz-les-Bains,1915939527
2024-01-07,"2, avenue de Raynaud 39343 Jourdan",4076708488
2022-09-08,"15, chemin de Durand 75909 Moreau",2417383063
2022-12-22,"48, boulevard Muller 71270 Klein-sur-Mer",9775284386
2023-07-11,"92, rue de Gaillard 02327 ReyBourg",3247559299
2021-12-07,chemin de Faivre 97611 Saint Alfred-sur-Mer,2884983029
2023-02-04,"79, chemin de Thibault 97228 Mahe",4908711034
2023-01-31,"12, chemin Letellier 83914 Jacquet",2053671054
2021-08-09,"75, avenue de Michel 81614 Meunierdan",5116884576
2020-01-17,"27, rue Girard 17980 Lacombe-les-Bains",6852238187
2020-07-02,"6, boulevard Dumont 10478 Pottier",4202068271
2020-01-05,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",4662634394
2021-07-07,"12, chemin Letellier 83914 Jacquet",6039767575
2020-01-25,"8, boulevard de Weiss 12784 Saint Luc",5116884576
2026-02-12,"2, avenue de Raynaud 39343 Jourdan",1409383544
2020-07-03,"23, boulevard Patrick Boulanger 22560 Sainte Margo",2975809098
2022-04-20,"27, rue Girard 17980 Lacombe-les-Bains",9007637046
2021-04-01,"27, rue Girard 17980 Lacombe-les-Bains",1792834852
2022-07-30,avenue Gilles 06756 Petit,3769263128
2023-12-07,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",4202068271
2021-02-06,"92, rue de Cousin 56814 Saint Adrienne",8177030563
2021-05-10,"24, rue Robert 75624 Benoit-sur-Aubert",1378229551
2024-09-18,"15, chemin de Durand 75909 Moreau",2417383063
2020-07-13,"83, rue Charles Diallo 71417 MaréchalVille",7267342449
2022-11-25,"8, chemin Fernandez 47926 Henry-les-Bains",5620908988
2023-11-19,rue De Sousa 82879 Roche,7401860495
2022-03-05,"20, chemin de Pineau 26928 Fernandez",7558078163
2021-03-12,"42, rue Delattre 30953 Vallée",6997039885
2020-10-21,"51, boulevard de Jean 97679 Sainte Valérieboeuf",2497038580
2021-05-05,"20, chemin de Pineau 26928 Fernandez",3238507398
2021-03-06,chemin de Faivre 97611 Saint Alfred-sur-Mer,1853829103
2023-03-21,boulevard de Ribeiro 90180 Ruiz-les-Bains,4462594545
2021-05-16,"55, chemin Denis Dufour 95266 Chartier",1932326754
2021-11-24,"37, avenue Pierre Rodriguez 97636 Baron",8865546338
2023-05-03,"8, boulevard de Weiss 12784 Saint Luc",1661589630
2020-05-16,rue De Sousa 82879 Roche,7802888662
2023-09-21,"38, chemin Julien 15846 Peron-sur-Grenier",1453466485
2022-01-05,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7263759603
2022-10-13,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",6271621707
2023-10-04,"690, boulevard Constance Martinez 69634 Lucas",5666309654
2023-12-22,"27, rue Girard 17980 Lacombe-les-Bains",7190638023
2024-01-17,"69, chemin Le Goff 62402 Saint David",1182563319
2020-05-28,"8, chemin Fernandez 47926 Henry-les-Bains",7401860495
2024-02-08,"87, boulevard Élise Schmitt 45371 Sainte Diane",7889246495
2021-05-03,"435, boulevard Frédéric Texier 56186 Saint Victorn",2307730250
2020-04-24,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",8356700860
2020-12-16,"2, avenue Adèle Jean 20179 Sainte AndréeVille",4662634394
2022-05-02,"38, chemin Julien 15846 Peron-sur-Grenier",9388200961
2023-01-21,"16, boulevard Barre 97373 Sainte LuceVille",1673624259
2022-02-22,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",7263759603
2023-02-25,"28, rue Rodrigues 95203 Gilbert",1552636347
2021-02-14,"15, chemin de Durand 75909 Moreau",1247763124
2020-01-04,boulevard de Ribeiro 90180 Ruiz-les-Bains,4823654673
2024-01-02,"16, boulevard Barre 97373 Sainte LuceVille",5719877351
2022-02-14,"87, boulevard Élise Schmitt 45371 Sainte Diane",3247559299
2021-08-15,"15, chemin de Durand 75909 Moreau",8089011446
2020-01-29,"79, chemin de Thibault 97228 Mahe",6145055196
2021-02-07,"8, boulevard de Weiss 12784 Saint Luc",2630164426
2022-04-11,"51, boulevard de Jean 97679 Sainte Valérieboeuf",2383688471
2023-08-16,"92, rue de Cousin 56814 Saint Adrienne",3238507398
2024-02-02,"48, boulevard Muller 71270 Klein-sur-Mer",2373044999
2024-02-07,"16, boulevard Barre 97373 Sainte LuceVille",5039442422
2020-11-04,"8, boulevard de Weiss 12784 Saint Luc",1534832863
2022-08-04,"87, boulevard Élise Schmitt 45371 Sainte Diane",3606806005
2021-12-28,rue de Tanguy 44327 Sainte Antoine,2417383063
2022-01-17,"23, boulevard Patrick Boulanger 22560 Sainte Margo",4076708488
2020-07-03,"11, avenue Carlier 57944 Legrand",1400929644
2020-01-04,"61, boulevard de Blanc 67736 Sainte Simonenec",6223081964
2023-04-03,"38, chemin Julien 15846 Peron-sur-Grenier",7266266076
2023-12-04,"1, boulevard Coste 89602 Delattre-sur-Raymond",7267342449
2021-02-19,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",5168465376
2022-02-23,rue de Mendès 47183 Pereznec,9438076100
2025-07-21,"2, avenue de Raynaud 39343 Jourdan",5256871839
2022-02-14,"83, rue Raymond Bourgeois 48520 Ollivier",6258285716
2024-02-07,"59, boulevard de Vallet 67649 Perrotboeuf",9007637046
2023-11-07,"92, rue de Cousin 56814 Saint Adrienne",4583404796
2022-05-29,"23, boulevard Patrick Boulanger 22560 Sainte Margo",5719877351
2020-11-28,"55, chemin Denis Dufour 95266 Chartier",2053671054
2023-01-01,"12, chemin Letellier 83914 Jacquet",8810708609
2023-03-25,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",8356700860
2021-03-26,rue de Mendès 47183 Pereznec,2638384530
2022-01-27,"18, avenue Descamps 62353 Saint Margaux",6997039885
2021-11-16,rue de Mendès 47183 Pereznec,3180759815
2020-02-09,"37, avenue Pierre Rodriguez 97636 Baron",4462594545
2023-02-14,"87, chemin de Lemaire 48306 Saint Valérienec",6179561231
2022-01-14,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",5666309654
2022-12-21,"2, avenue Adèle Jean 20179 Sainte AndréeVille",7652110898
2020-05-04,"6, boulevard Dumont 10478 Pottier",2578488479
2021-01-13,"8, chemin Fernandez 47926 Henry-les-Bains",2659218649
2024-03-10,"87, chemin de Lemaire 48306 Saint Valérienec",3872255251
2022-02-25,"75, avenue de Michel 81614 Meunierdan",8865546338
2023-09-04,"15, chemin de Durand 75909 Moreau",7558078163
2020-09-12,"16, boulevard Barre 97373 Sainte LuceVille",3566120851
2020-01-16,"75, avenue de Michel 81614 Meunierdan",8534230829
2020-11-06,"8, chemin Fernandez 47926 Henry-les-Bains",6274822489
2022-12-18,"12, chemin Letellier 83914 Jacquet",1936316918
2021-01-22,"92, rue de Cousin 56814 Saint Adrienne",7505512341
2021-02-28,chemin de Faivre 97611 Saint Alfred-sur-Mer,3566120851
2024-01-27,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",8148827346
2020-04-24,"24, rue Robert 75624 Benoit-sur-Aubert",2700720507
2021-12-14,"28, rue Rodrigues 95203 Gilbert",9331175119
2020-12-28,"13, rue Ferreira 75434 Legendre-sur-Mer",8089011446
2023-12-02,"8, rue Dumas 32441 David",1590741639
2021-02-19,chemin de Faivre 97611 Saint Alfred-sur-Mer,9481488753
2022-06-01,chemin de Faivre 97611 Saint Alfred-sur-Mer,8534230829
2021-10-16,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",4962294046
2023-03-07,"79, chemin de Thibault 97228 Mahe",9946124751
2023-02-20,"20, chemin de Pineau 26928 Fernandez",2395881420
2021-01-08,"23, boulevard Patrick Boulanger 22560 Sainte Margo",6258285716
2021-02-28,"13, rue Ferreira 75434 Legendre-sur-Mer",2782039360
2023-01-05,"87, chemin de Lemaire 48306 Saint Valérienec",8249154777
2022-02-08,"6, boulevard Dumont 10478 Pottier",1915939527
2022-09-29,"1, boulevard Coste 89602 Delattre-sur-Raymond",2395881420
2024-02-14,rue de Tanguy 44327 Sainte Antoine,6179561231
2023-11-24,"943, avenue de Vallée 53176 Le Rouxboeuf",2897885177
2021-01-23,"6, boulevard Dumont 10478 Pottier",9481488753
2025-05-21,"38, chemin Julien 15846 Peron-sur-Grenier",6852238187
2024-01-10,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",8887217737
2022-05-03,"48, boulevard Muller 71270 Klein-sur-Mer",3723076500
2020-05-02,rue de Mendès 47183 Pereznec,1717013066
2023-04-12,rue de Mendès 47183 Pereznec,1730111678
2022-05-07,"75, avenue de Michel 81614 Meunierdan",2383688471
2023-11-21,"37, avenue Pierre Rodriguez 97636 Baron",1182563319
2021-09-07,rue de Mendès 47183 Pereznec,7266266076
2022-01-27,"83, rue Charles Diallo 71417 MaréchalVille",5298902321
2020-09-21,"75, avenue de Michel 81614 Meunierdan",1936316918
2023-10-09,"6, boulevard Dumont 10478 Pottier",8927419432
2020-01-18,"51, boulevard de Jean 97679 Sainte Valérieboeuf",7401860495
2020-02-01,"13, rue Ferreira 75434 Legendre-sur-Mer",3606806005
2020-01-02,"79, chemin de Thibault 97228 Mahe",2975809098
2020-01-01,rue de Tanguy 44327 Sainte Antoine,6339962904
2022-02-10,"6, boulevard Dumont 10478 Pottier",3409098809
2022-12-02,avenue Gilles 06756 Petit,1079519294
2021-01-26,"82, boulevard Lemoine 54413 Sainte Margotnec",2108338840
2022-12-25,rue De Sousa 82879 Roche,4400649560
2022-10-11,boulevard de Ribeiro 90180 Ruiz-les-Bains,8152324423
2024-01-12,"8, rue Dumas 32441 David",4076708488
2022-12-28,"55, chemin Denis Dufour 95266 Chartier",8810708609
2023-05-25,"8, boulevard de Weiss 12784 Saint Luc",9562240268
2021-06-04,"48, boulevard Muller 71270 Klein-sur-Mer",9939612970
2023-12-06,"2, avenue de Raynaud 39343 Jourdan",3310888204
2020-12-29,"6, boulevard Dumont 10478 Pottier",1552636347
2022-12-13,"82, boulevard Lemoine 54413 Sainte Margotnec",4462594545
2020-10-19,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",3606806005
2020-02-29,"15, chemin de Durand 75909 Moreau",8810708609
2023-10-19,"11, avenue Carlier 57944 Legrand",2826173895
2022-10-13,"943, avenue de Vallée 53176 Le Rouxboeuf",3238507398
2024-02-19,"943, avenue de Vallée 53176 Le Rouxboeuf",5918131569
2021-06-09,"6, boulevard Dumont 10478 Pottier",6452773657
2020-11-19,boulevard de Ribeiro 90180 Ruiz-les-Bains,1730111678
2022-12-23,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",7130767146
2021-09-01,"16, boulevard Barre 97373 Sainte LuceVille",9481488753
2021-12-20,"82, boulevard Lemoine 54413 Sainte Margotnec",7033884575
2022-08-01,"37, avenue Pierre Rodriguez 97636 Baron",5168465376
2022-12-13,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",8398988598
2020-12-23,"59, boulevard de Vallet 67649 Perrotboeuf",2467117348
2023-09-21,avenue Gilles 06756 Petit,3247559299
2021-02-16,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",6852238187
2020-02-01,boulevard de Ribeiro 90180 Ruiz-les-Bains,3777425119
2022-12-23,"92, rue de Gaillard 02327 ReyBourg",7610399927
2020-01-07,"1, boulevard Coste 89602 Delattre-sur-Raymond",1792834852
2021-03-21,"2, avenue Adèle Jean 20179 Sainte AndréeVille",7266266076
2021-05-07,"27, rue Girard 17980 Lacombe-les-Bains",6168859445
2023-11-22,"12, chemin Letellier 83914 Jacquet",5918131569
2021-06-24,"11, avenue Carlier 57944 Legrand",7855904851
2022-12-30,"8, boulevard de Weiss 12784 Saint Luc",9946124751
2023-09-03,"2, avenue de Raynaud 39343 Jourdan",4793140050
2020-02-21,"11, avenue Carlier 57944 Legrand",2127982791
2023-05-16,rue de Mendès 47183 Pereznec,5353449584
2021-01-15,"29, chemin de Maréchal 31762 Pascal-sur-Joly",1378229551
2020-01-11,rue De Sousa 82879 Roche,9331175119
2021-02-17,"82, boulevard Lemoine 54413 Sainte Margotnec",5646027845
2022-12-26,chemin de Faivre 97611 Saint Alfred-sur-Mer,8359085723
2023-10-29,rue De Sousa 82879 Roche,7855904851
2020-07-31,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",8865546338
2023-11-02,"6, boulevard Dumont 10478 Pottier",9244434900
2020-12-08,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",7389581584
2022-01-01,"83, rue Raymond Bourgeois 48520 Ollivier",2127982791
2023-04-26,"8, boulevard de Weiss 12784 Saint Luc",1453466485
2023-11-28,"79, chemin de Thibault 97228 Mahe",8201618583
2020-09-19,"943, avenue de Vallée 53176 Le Rouxboeuf",7558078163
2024-01-27,"92, rue de Cousin 56814 Saint Adrienne",5039442422
2020-03-24,"2, avenue Adèle Jean 20179 Sainte AndréeVille",5620908988
2020-01-03,rue de Mendès 47183 Pereznec,7889246495
2024-01-28,"18, avenue Descamps 62353 Saint Margaux",6891783418
2022-12-25,"1, boulevard Coste 89602 Delattre-sur-Raymond",1182563319
2020-01-31,"13, rue Ferreira 75434 Legendre-sur-Mer",6339962904
2024-01-11,rue De Sousa 82879 Roche,7657538937
2022-01-20,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2578488479
2020-05-02,"6, boulevard Dumont 10478 Pottier",3769263128
2021-04-09,"87, boulevard Élise Schmitt 45371 Sainte Diane",3872255251
2021-01-22,"51, boulevard de Jean 97679 Sainte Valérieboeuf",7015375564
2024-01-13,"87, chemin de Lemaire 48306 Saint Valérienec",2395881420
2020-06-05,boulevard de Ribeiro 90180 Ruiz-les-Bains,8299141107
2020-12-10,"92, rue de Gaillard 02327 ReyBourg",2127982791
2020-07-14,"42, rue Delattre 30953 Vallée",3777425119
2020-02-19,"29, chemin de Maréchal 31762 Pascal-sur-Joly",8865546338
2022-01-10,"8, chemin Fernandez 47926 Henry-les-Bains",7652110898
2020-12-12,avenue Gilles 06756 Petit,5643697151
2022-10-09,"12, chemin Letellier 83914 Jacquet",2195443312
2022-06-25,"6, boulevard Dumont 10478 Pottier",2700720507
2024-01-07,"79, chemin de Thibault 97228 Mahe",3310888204
2021-04-15,"8, boulevard de Weiss 12784 Saint Luc",8089011446
2021-01-01,"28, rue Rodrigues 95203 Gilbert",6522548736
2023-01-07,"2, avenue Adèle Jean 20179 Sainte AndréeVille",9533395560
2023-12-24,"79, chemin de Thibault 97228 Mahe",5298902321
2020-09-15,"2, avenue de Raynaud 39343 Jourdan",6179561231
2021-02-05,"690, boulevard Constance Martinez 69634 Lucas",8887217737
2024-12-31,"12, chemin Letellier 83914 Jacquet",2497038580
2022-01-03,"15, chemin de Durand 75909 Moreau",2307730250
2023-05-15,"69, chemin Le Goff 62402 Saint David",5918131569
2025-02-07,"8, boulevard de Weiss 12784 Saint Luc",8089011446
2022-12-16,"2, avenue Adèle Jean 20179 Sainte AndréeVille",9816731658
2020-07-14,boulevard de Ribeiro 90180 Ruiz-les-Bains,2467117348
2022-02-06,"87, boulevard Élise Schmitt 45371 Sainte Diane",3606806005
2022-11-05,rue de Mendès 47183 Pereznec,5552699696
2023-01-12,"55, chemin Denis Dufour 95266 Chartier",5280213416
2020-11-26,"6, boulevard Dumont 10478 Pottier",2121997018
2021-09-13,"690, boulevard Constance Martinez 69634 Lucas",9244434900
2023-03-21,"11, avenue Carlier 57944 Legrand",5256871839
2023-12-31,"6, boulevard Dumont 10478 Pottier",1673624259
2022-01-18,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",8211983103
2023-01-26,"20, chemin de Pineau 26928 Fernandez",5918131569
2023-02-26,"2, avenue de Raynaud 39343 Jourdan",3606806005
2023-12-01,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",2108338840
2020-10-25,"82, boulevard Lemoine 54413 Sainte Margotnec",6271621707
2021-02-21,"83, rue Raymond Bourgeois 48520 Ollivier",1717013066
2023-02-04,"690, boulevard Constance Martinez 69634 Lucas",3398897037
2021-02-01,"6, boulevard Dumont 10478 Pottier",3173092786
2024-02-23,"92, rue de Gaillard 02327 ReyBourg",2497038580
2022-11-16,"48, boulevard Muller 71270 Klein-sur-Mer",2121997018
2021-03-16,"82, boulevard Lemoine 54413 Sainte Margotnec",8927419432
2022-12-23,"29, chemin de Maréchal 31762 Pascal-sur-Joly",1436002599
2021-02-04,"20, chemin de Pineau 26928 Fernandez",6179561231
2025-10-15,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",2826173895
2021-01-16,"75, avenue de Michel 81614 Meunierdan",3310888204
2021-11-18,"82, boulevard Lemoine 54413 Sainte Margotnec",8398988598
2022-02-11,"79, chemin de Thibault 97228 Mahe",9331175119
2023-12-05,"20, chemin de Pineau 26928 Fernandez",7057124365
2022-11-13,"8, chemin Fernandez 47926 Henry-les-Bains",1486061590
2022-03-22,chemin de Faivre 97611 Saint Alfred-sur-Mer,4583404796
2022-01-22,"1, boulevard Coste 89602 Delattre-sur-Raymond",4462594545
2026-03-11,"8, boulevard de Weiss 12784 Saint Luc",1552636347
2020-09-01,"48, boulevard Muller 71270 Klein-sur-Mer",3409098809
2021-12-03,"79, chemin de Thibault 97228 Mahe",9939612970
2024-02-13,"92, rue de Cousin 56814 Saint Adrienne",3176559923
2021-02-05,"20, chemin de Pineau 26928 Fernandez",2109752261
2023-05-21,rue De Sousa 82879 Roche,9458426081
2023-01-19,"87, boulevard Élise Schmitt 45371 Sainte Diane",6486467492
2024-01-10,"8, chemin Fernandez 47926 Henry-les-Bains",7423679684
2023-08-17,"690, boulevard Constance Martinez 69634 Lucas",2121997018
2022-01-04,"51, boulevard de Jean 97679 Sainte Valérieboeuf",1281803745
2021-05-18,"83, rue Raymond Bourgeois 48520 Ollivier",8299141107
2023-02-08,"18, avenue Descamps 62353 Saint Margaux",4031568901
2020-11-19,"37, avenue Pierre Rodriguez 97636 Baron",1453466485
2021-02-25,"15, chemin de Durand 75909 Moreau",1673624259
2020-01-01,rue de Mendès 47183 Pereznec,9331175119
2022-09-13,"87, boulevard Élise Schmitt 45371 Sainte Diane",4908711034
2021-01-08,"8, rue Dumas 32441 David",2826173895
2023-02-06,"37, avenue Pierre Rodriguez 97636 Baron",5278539026
2023-02-05,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",6078641484
2022-11-23,"1, boulevard Coste 89602 Delattre-sur-Raymond",5384610201
2023-02-11,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",6145055196
2024-02-28,"2, avenue Adèle Jean 20179 Sainte AndréeVille",7263759603
2023-02-25,"83, rue Charles Diallo 71417 MaréchalVille",2497038580
2021-11-12,"59, boulevard de Vallet 67649 Perrotboeuf",2053671054
2026-01-08,"16, boulevard Barre 97373 Sainte LuceVille",7802888662
2023-01-09,"12, chemin Letellier 83914 Jacquet",5278539026
2023-08-30,"8, boulevard de Weiss 12784 Saint Luc",8992068545
2024-01-06,"59, boulevard de Vallet 67649 Perrotboeuf",2582535917
2021-10-28,"11, avenue Carlier 57944 Legrand",3769263128
2020-03-09,"28, rue Rodrigues 95203 Gilbert",5116884576
2022-02-13,"51, boulevard de Jean 97679 Sainte Valérieboeuf",9492371465
2023-11-16,"13, rue Ferreira 75434 Legendre-sur-Mer",1792834852
2025-12-19,"16, boulevard Barre 97373 Sainte LuceVille",9816731658
2024-02-05,rue de Mendès 47183 Pereznec,5330764083
2022-01-26,"51, boulevard de Jean 97679 Sainte Valérieboeuf",5918131569
2022-12-08,chemin de Faivre 97611 Saint Alfred-sur-Mer,9244434900
2020-01-12,"92, rue de Cousin 56814 Saint Adrienne",2383688471
2022-02-19,rue de Tanguy 44327 Sainte Antoine,7802888662
2024-02-12,"20, chemin de Pineau 26928 Fernandez",2897885177
2023-10-15,"28, rue Rodrigues 95203 Gilbert",2395881420
2021-01-05,"18, avenue Descamps 62353 Saint Margaux",3473904497
2021-01-21,"83, rue Charles Diallo 71417 MaréchalVille",6887348307
2024-01-09,"943, avenue de Vallée 53176 Le Rouxboeuf",3247559299
2022-09-03,"69, chemin Le Goff 62402 Saint David",5611858551
2025-09-16,"29, chemin de Maréchal 31762 Pascal-sur-Joly",8865546338
2021-09-26,"12, chemin Letellier 83914 Jacquet",5298902321
2023-09-17,"8, chemin Fernandez 47926 Henry-les-Bains",3390468257
2021-12-19,"2, avenue Adèle Jean 20179 Sainte AndréeVille",1730111678
2023-12-03,"8, chemin Fernandez 47926 Henry-les-Bains",9485348523
2020-12-04,"13, rue Ferreira 75434 Legendre-sur-Mer",2395881420
2020-02-11,"28, rue Rodrigues 95203 Gilbert",8359085723
2023-11-03,"15, chemin de Durand 75909 Moreau",8887217737
2021-01-26,"51, boulevard de Jean 97679 Sainte Valérieboeuf",7015375564
2023-12-08,"37, avenue Pierre Rodriguez 97636 Baron",8148827346
2020-12-21,"38, chemin Julien 15846 Peron-sur-Grenier",1182563319
2022-01-28,"69, chemin Le Goff 62402 Saint David",1564195561
2023-10-12,"13, rue Ferreira 75434 Legendre-sur-Mer",9388200961
2024-01-14,rue de Tanguy 44327 Sainte Antoine,7444184806
