SIRET,idGroupe,RFID,dateReunion,adresse
81167159265939,7999060766,5696343560,2021-09-20,"75, avenue de Michel 81614 Meunierdan"
36788219232010,2447515723,8019635210,2023-03-03,"12, chemin Letellier 83914 Jacquet"
89515745207186,4946804105,4039193627,2020-01-07,"59, boulevard de Vallet 67649 Perrotboeuf"
84747849229230,2548185245,5265461478,2020-01-28,"15, chemin de Durand 75909 Moreau"
38934376101739,3030842343,1496556843,2021-01-24,"943, avenue de Vallée 53176 Le Rouxboeuf"
00525055521081,3706917257,3208282702,2021-09-19,"435, boulevard Frédéric Texier 56186 Saint Victorn"
35937003762553,8876413213,9855655848,2026-03-22,rue de Tanguy 44327 Sainte Antoine
84747849229230,2548185245,1428379528,2023-01-09,"27, rue Girard 17980 Lacombe-les-Bains"
79319466934413,8236279818,6870672418,2024-02-15,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
89515745207186,4946804105,9562353443,2023-02-24,"8, chemin Fernandez 47926 Henry-les-Bains"
98183300737893,7970714119,1436000647,2020-01-27,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
92578022077836,6774919538,8127389243,2020-10-09,"2, avenue de Raynaud 39343 Jourdan"
64717768616115,7919556033,9389325155,2024-01-13,"38, chemin Julien 15846 Peron-sur-Grenier"
35937003762553,8358901571,5198413324,2021-12-05,"61, boulevard de Blanc 67736 Sainte Simonenec"
44112288376085,3431295653,3436449879,2024-02-27,"92, rue de Gaillard 02327 ReyBourg"
14548937752788,3462875358,7649674328,2022-10-02,"83, rue Charles Diallo 71417 MaréchalVille"
30426192025617,6050453215,9724598130,2023-05-19,"435, boulevard Frédéric Texier 56186 Saint Victorn"
06993304653729,5366105887,3720370730,2020-12-13,"8, chemin Fernandez 47926 Henry-les-Bains"
81863341627805,4526121248,2802720018,2023-12-03,"2, avenue de Raynaud 39343 Jourdan"
38934376101739,3030842343,5869565447,2022-05-07,"435, boulevard Frédéric Texier 56186 Saint Victorn"
89515745207186,5664845352,8932827796,2020-10-20,"87, boulevard Élise Schmitt 45371 Sainte Diane"
49391417241429,3498683433,1298870236,2023-02-20,"20, chemin de Pineau 26928 Fernandez"
96073577228654,7738358497,3362123443,2022-12-16,rue De Sousa 82879 Roche
41060060164448,5480431818,6273658800,2020-11-06,rue de Tanguy 44327 Sainte Antoine
36788219232010,2447515723,6108827214,2021-01-06,"69, chemin Le Goff 62402 Saint David"
05466078207131,7459875960,2421758762,2021-09-16,"2, avenue de Raynaud 39343 Jourdan"
81863341627805,4526121248,7530540102,2022-09-22,"13, rue Ferreira 75434 Legendre-sur-Mer"
96073577228654,7738358497,8783067089,2022-11-25,"8, chemin Fernandez 47926 Henry-les-Bains"
23421169317648,7713134262,6030610711,2021-02-01,"6, boulevard Dumont 10478 Pottier"
98183300737893,7970714119,1529108764,2023-04-13,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
35937003762553,8358901571,1700549228,2024-01-28,"87, boulevard Élise Schmitt 45371 Sainte Diane"
51702503153255,1083144912,9231112274,2021-02-21,"8, chemin Fernandez 47926 Henry-les-Bains"
98329158407802,8970764836,8084475714,2024-03-03,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
89515745207186,4946804105,7717365611,2021-10-30,"12, chemin Letellier 83914 Jacquet"
29007121912554,3038314745,5679643324,2023-03-02,rue de Tanguy 44327 Sainte Antoine
06993304653729,5366105887,7899116400,2022-08-04,"12, chemin Letellier 83914 Jacquet"
22389614872404,4437557565,1581718866,2021-01-30,"435, boulevard Frédéric Texier 56186 Saint Victorn"
35937003762553,8030289257,8809093197,2020-01-25,"27, rue Girard 17980 Lacombe-les-Bains"
36788219232010,2447515723,9937195855,2023-11-28,"24, rue Robert 75624 Benoit-sur-Aubert"
00525055521081,3706917257,6402394162,2021-11-04,chemin de Faivre 97611 Saint Alfred-sur-Mer
49917554883966,3794479229,4608165029,2024-02-09,"42, rue Delattre 30953 Vallée"
66605720133153,9049066537,9607653354,2023-02-28,"38, chemin Julien 15846 Peron-sur-Grenier"
83907434907681,9483825704,6307910286,2021-03-25,"20, chemin de Pineau 26928 Fernandez"
23421169317648,7713134262,9956167276,2023-08-02,"13, rue Ferreira 75434 Legendre-sur-Mer"
35937003762553,8358901571,2700489198,2021-01-24,"16, boulevard Barre 97373 Sainte LuceVille"
22389614872404,4437557565,8726989152,2022-12-31,"12, chemin Letellier 83914 Jacquet"
32248510419942,2587949349,7563433920,2023-01-25,"42, rue Delattre 30953 Vallée"
06993304653729,5366105887,1603157339,2022-12-08,"69, chemin Le Goff 62402 Saint David"
51258572017295,2740300555,6686226672,2023-02-08,"18, avenue Descamps 62353 Saint Margaux"
79319466934413,8236279818,6327522864,2022-01-20,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
55627527881308,6356963178,2290459902,2021-03-08,"92, rue de Gaillard 02327 ReyBourg"
69511036882363,2557438769,5039889223,2023-05-23,rue De Sousa 82879 Roche
00525055521081,3706917257,8925011209,2020-04-27,"24, rue Robert 75624 Benoit-sur-Aubert"
22389614872404,4437557565,9484599063,2022-02-27,"690, boulevard Constance Martinez 69634 Lucas"
92578022077836,6774919538,2222555009,2022-01-06,"42, rue Delattre 30953 Vallée"
89515745207186,4946804105,7718673861,2023-12-30,"37, avenue Pierre Rodriguez 97636 Baron"
29007121912554,3038314745,5902067813,2021-12-22,avenue Gilles 06756 Petit
44112288376085,3431295653,5545675099,2023-01-05,"11, avenue Carlier 57944 Legrand"
35937003762553,8030289257,5849881217,2023-12-18,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
03791523220638,8965668535,5108951109,2020-03-14,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
84747849229230,2548185245,3804711669,2022-02-16,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
70263465761771,2945965350,6302461734,2021-11-07,"8, chemin Fernandez 47926 Henry-les-Bains"
84747849229230,2548185245,9297462168,2024-12-04,"435, boulevard Frédéric Texier 56186 Saint Victorn"
11514703785093,8283391142,5090012523,2023-01-11,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
36788219232010,2447515723,7233151591,2023-01-26,"18, avenue Descamps 62353 Saint Margaux"
29007121912554,3038314745,2149663563,2021-01-25,avenue Gilles 06756 Petit
14548937752788,3462875358,3259537363,2023-12-25,"15, chemin de Durand 75909 Moreau"
24818656352324,4261260447,9384857267,2023-01-23,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
84377770359465,9596329928,5796262378,2022-10-27,"59, boulevard de Vallet 67649 Perrotboeuf"
83907434907681,9483825704,4991711370,2023-03-30,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
32248510419942,9252043601,5616151698,2022-12-26,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
50318444534242,1177570259,9514517549,2021-12-02,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
81863341627805,4526121248,2069589370,2025-05-21,"38, chemin Julien 15846 Peron-sur-Grenier"
66605720133153,9049066537,8896361142,2023-02-04,"59, boulevard de Vallet 67649 Perrotboeuf"
61145436460441,5622045506,3139337448,2020-10-15,"690, boulevard Constance Martinez 69634 Lucas"
92578022077836,6774919538,9860339008,2022-01-26,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
83907434907681,9483825704,2187790233,2021-03-11,"87, chemin de Lemaire 48306 Saint Valérienec"
49917554883966,3794479229,2607602998,2022-12-30,"83, rue Charles Diallo 71417 MaréchalVille"
92578022077836,6774919538,5487057944,2021-12-26,"11, avenue Carlier 57944 Legrand"
44112288376085,3431295653,4117057498,2021-02-10,"75, avenue de Michel 81614 Meunierdan"
05466078207131,7459875960,9211326433,2023-12-11,"82, boulevard Lemoine 54413 Sainte Margotnec"
98329158407802,8970764836,9934796094,2023-09-23,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
97619788371160,8894037471,8930562271,2020-01-23,"8, chemin Fernandez 47926 Henry-les-Bains"
41060060164448,5480431818,1432227532,2023-06-18,"12, chemin Letellier 83914 Jacquet"
36788219232010,2447515723,3872423756,2022-02-16,rue de Mendès 47183 Pereznec
06993304653729,5366105887,4057261854,2020-11-26,"943, avenue de Vallée 53176 Le Rouxboeuf"
35937003762553,8030289257,3915935495,2021-01-25,"11, avenue Carlier 57944 Legrand"
03791523220638,8965668535,3382770093,2020-04-07,"18, avenue Descamps 62353 Saint Margaux"
48760293112824,2829168963,3178595255,2023-07-21,"943, avenue de Vallée 53176 Le Rouxboeuf"
63950133687266,3538927591,4529464762,2020-02-18,"69, chemin Le Goff 62402 Saint David"
83907434907681,9483825704,6522045649,2023-06-26,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
98329158407802,8970764836,5360883275,2023-11-15,"12, chemin Letellier 83914 Jacquet"
84377770359465,9596329928,6563323437,2021-01-22,"24, rue Robert 75624 Benoit-sur-Aubert"
81863341627805,4526121248,1072812808,2023-04-23,"27, rue Girard 17980 Lacombe-les-Bains"
38934376101739,3030842343,5205806490,2025-01-29,"83, rue Charles Diallo 71417 MaréchalVille"
38934376101739,3030842343,3753875386,2021-12-07,"82, boulevard Lemoine 54413 Sainte Margotnec"
84377770359465,9596329928,3518469163,2020-10-24,"82, boulevard Lemoine 54413 Sainte Margotnec"
92578022077836,6774919538,6275928228,2024-02-18,"690, boulevard Constance Martinez 69634 Lucas"
33058399718832,5877273185,2194664921,2023-01-19,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
03791523220638,8965668535,2012427211,2023-02-17,"24, rue Robert 75624 Benoit-sur-Aubert"
23421169317648,3322968243,4191749991,2022-03-01,"2, avenue de Raynaud 39343 Jourdan"
49917554883966,3794479229,5645149609,2021-02-09,"38, chemin Julien 15846 Peron-sur-Grenier"
49917554883966,3794479229,7947880154,2021-10-09,"42, rue Delattre 30953 Vallée"
58903816331381,9072452886,1324277425,2020-11-07,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
06993304653729,5366105887,9704283601,2021-12-09,"75, avenue de Michel 81614 Meunierdan"
49917554883966,3794479229,5340982133,2022-07-17,"8, boulevard de Weiss 12784 Saint Luc"
03791523220638,8965668535,9886804234,2021-12-02,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
89515745207186,4946804105,3454788532,2023-02-03,"38, chemin Julien 15846 Peron-sur-Grenier"
49391417241429,4551123954,3369621102,2023-02-08,rue de Tanguy 44327 Sainte Antoine
32248510419942,9252043601,5677405538,2020-10-16,"12, chemin Letellier 83914 Jacquet"
37712325010813,3487627735,5586284492,2024-01-03,"82, boulevard Lemoine 54413 Sainte Margotnec"
00525055521081,3706917257,4151495459,2023-09-19,"8, boulevard de Weiss 12784 Saint Luc"
49391417241429,4551123954,6956244132,2023-11-16,"13, rue Ferreira 75434 Legendre-sur-Mer"
31600246537342,1231672681,9370377949,2024-01-17,"69, chemin Le Goff 62402 Saint David"
13484140289071,7382270602,2128078225,2023-12-09,"13, rue Ferreira 75434 Legendre-sur-Mer"
81863341627805,4526121248,1353247830,2023-01-28,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
41060060164448,5480431818,3681276569,2023-12-30,rue de Tanguy 44327 Sainte Antoine
83876695122502,8054020172,9247333457,2022-01-30,"690, boulevard Constance Martinez 69634 Lucas"
48760293112824,2829168963,9121192190,2023-09-08,"79, chemin de Thibault 97228 Mahe"
00525055521081,3706917257,9181903745,2024-01-19,"1, boulevard Coste 89602 Delattre-sur-Raymond"
35937003762553,8358901571,5234667336,2023-01-28,rue de Mendès 47183 Pereznec
51258572017295,2740300555,5014328680,2022-10-20,"55, chemin Denis Dufour 95266 Chartier"
48760293112824,2829168963,6686500081,2024-03-02,"8, boulevard de Weiss 12784 Saint Luc"
06993304653729,5366105887,4352547675,2020-03-09,"943, avenue de Vallée 53176 Le Rouxboeuf"
11514703785093,8283391142,9050017056,2022-08-01,"37, avenue Pierre Rodriguez 97636 Baron"
31600246537342,1231672681,7936005314,2025-12-13,boulevard de Ribeiro 90180 Ruiz-les-Bains
84377770359465,9596329928,3518469163,2020-02-26,rue de Mendès 47183 Pereznec
80723535542121,1214418842,5553353758,2023-02-23,"11, avenue Carlier 57944 Legrand"
36788219232010,5735019659,2853315156,2021-02-17,"12, chemin Letellier 83914 Jacquet"
55092167093295,6793816076,3972491322,2022-12-20,"92, rue de Cousin 56814 Saint Adrienne"
98183300737893,7970714119,2301943907,2025-12-20,"15, chemin de Durand 75909 Moreau"
51702503153255,8968339833,8972230161,2020-11-23,"8, chemin Fernandez 47926 Henry-les-Bains"
03791523220638,8965668535,5442387968,2021-09-02,"6, boulevard Dumont 10478 Pottier"
24818656352324,4261260447,9825072942,2023-12-04,rue de Tanguy 44327 Sainte Antoine
63950133687266,3538927591,9832055855,2021-09-11,"24, rue Robert 75624 Benoit-sur-Aubert"
58903816331381,9072452886,3365618589,2020-12-23,"55, chemin Denis Dufour 95266 Chartier"
44112288376085,3431295653,9482796599,2023-09-19,"79, chemin de Thibault 97228 Mahe"
38934376101739,3030842343,8104624205,2024-01-09,"943, avenue de Vallée 53176 Le Rouxboeuf"
53060616902393,2954742847,6620146299,2021-02-14,"55, chemin Denis Dufour 95266 Chartier"
51702503153255,8968339833,3701843405,2023-02-15,"79, chemin de Thibault 97228 Mahe"
03363878717889,8654757824,9157341269,2020-02-19,"79, chemin de Thibault 97228 Mahe"
35937003762553,8876413213,5516103326,2023-04-02,"690, boulevard Constance Martinez 69634 Lucas"
23421169317648,3322968243,6556012850,2020-12-13,"61, boulevard de Blanc 67736 Sainte Simonenec"
05466078207131,7459875960,2255923125,2021-12-22,"8, boulevard de Weiss 12784 Saint Luc"
49391417241429,3498683433,7565538047,2020-02-19,"6, boulevard Dumont 10478 Pottier"
92578022077836,6774919538,6666138538,2025-11-20,"48, boulevard Muller 71270 Klein-sur-Mer"
37712325010813,3487627735,8005621753,2023-01-12,"37, avenue Pierre Rodriguez 97636 Baron"
35937003762553,8030289257,5857877699,2021-01-19,"61, boulevard de Blanc 67736 Sainte Simonenec"
90456978427461,2369643785,4332782146,2024-01-08,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
97619788371160,8894037471,8806456808,2023-01-30,rue de Tanguy 44327 Sainte Antoine
31600246537342,1231672681,9912207429,2021-01-20,"79, chemin de Thibault 97228 Mahe"
32248510419942,9252043601,9155257139,2024-03-02,"92, rue de Gaillard 02327 ReyBourg"
32248510419942,9252043601,3993482892,2022-11-23,"1, boulevard Coste 89602 Delattre-sur-Raymond"
49917554883966,3794479229,6979064678,2024-03-03,"28, rue Rodrigues 95203 Gilbert"
58903816331381,9072452886,3784213654,2022-11-29,"6, boulevard Dumont 10478 Pottier"
06993304653729,5366105887,5474769824,2020-01-15,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
03791523220638,8965668535,7593631215,2021-04-09,"55, chemin Denis Dufour 95266 Chartier"
06993304653729,5366105887,7431703174,2021-12-07,rue de Mendès 47183 Pereznec
49391417241429,3498683433,5041206979,2023-01-04,"83, rue Charles Diallo 71417 MaréchalVille"
80903770168495,8659756853,7199597739,2022-09-15,"92, rue de Gaillard 02327 ReyBourg"
24818656352324,4261260447,3266193529,2021-03-20,boulevard de Ribeiro 90180 Ruiz-les-Bains
23421169317648,3322968243,2714934260,2022-11-02,"38, chemin Julien 15846 Peron-sur-Grenier"
53060616902393,2954742847,1259606584,2020-02-09,"75, avenue de Michel 81614 Meunierdan"
50318444534242,1177570259,7361132161,2025-12-26,"79, chemin de Thibault 97228 Mahe"
98183300737893,7970714119,8685697984,2022-11-21,"12, chemin Letellier 83914 Jacquet"
05466078207131,7459875960,7530480478,2023-12-15,rue de Mendès 47183 Pereznec
69511036882363,2557438769,5107695405,2022-01-24,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
79319466934413,8236279818,4777658666,2025-02-04,"28, rue Rodrigues 95203 Gilbert"
06993304653729,5366105887,4440126871,2022-10-29,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
83907434907681,9483825704,8514474572,2020-03-07,"15, chemin de Durand 75909 Moreau"
80903770168495,8659756853,2553587567,2021-10-04,"13, rue Ferreira 75434 Legendre-sur-Mer"
51258572017295,2740300555,4610973627,2021-06-25,"2, avenue de Raynaud 39343 Jourdan"
33058399718832,5877273185,6330654964,2020-10-23,"16, boulevard Barre 97373 Sainte LuceVille"
31600246537342,1231672681,5052376820,2024-03-02,"18, avenue Descamps 62353 Saint Margaux"
64026792801221,4215140589,9240312207,2020-01-16,"87, chemin de Lemaire 48306 Saint Valérienec"
32248510419942,2587949349,3271080734,2020-11-09,"8, boulevard de Weiss 12784 Saint Luc"
03791523220638,8965668535,5444564484,2021-10-10,"83, rue Charles Diallo 71417 MaréchalVille"
80723535542121,1214418842,7676014336,2020-01-30,"28, rue Rodrigues 95203 Gilbert"
55627527881308,6356963178,2220313278,2023-06-16,"61, boulevard de Blanc 67736 Sainte Simonenec"
03791523220638,8965668535,3141279179,2023-01-04,"38, chemin Julien 15846 Peron-sur-Grenier"
51258572017295,2740300555,1803980405,2024-02-09,"55, chemin Denis Dufour 95266 Chartier"
35937003762553,8876413213,9503649656,2022-01-17,"12, chemin Letellier 83914 Jacquet"
79319466934413,7935233743,3907906050,2021-11-03,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
92578022077836,3392728242,3010440706,2021-02-28,"87, boulevard Élise Schmitt 45371 Sainte Diane"
32248510419942,2587949349,9419437989,2022-02-23,"8, rue Dumas 32441 David"
66605720133153,9049066537,4483644114,2026-02-03,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
41060060164448,5480431818,9703923745,2022-01-24,"83, rue Charles Diallo 71417 MaréchalVille"
55092167093295,6793816076,6488865708,2025-01-08,"42, rue Delattre 30953 Vallée"
98183300737893,7970714119,4757185086,2026-01-01,"943, avenue de Vallée 53176 Le Rouxboeuf"
49391417241429,4551123954,7017946167,2020-12-13,"28, rue Rodrigues 95203 Gilbert"
24818656352324,4261260447,6772388971,2024-02-12,"16, boulevard Barre 97373 Sainte LuceVille"
70263465761771,2945965350,4807782473,2021-01-04,"18, avenue Descamps 62353 Saint Margaux"
22389614872404,4437557565,8274669056,2020-01-02,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
51702503153255,8968339833,4300277964,2024-01-31,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
83876695122502,8054020172,3147195812,2023-12-25,"27, rue Girard 17980 Lacombe-les-Bains"
37712325010813,3487627735,3766006453,2022-12-07,"435, boulevard Frédéric Texier 56186 Saint Victorn"
23421169317648,7713134262,9926760565,2020-05-10,"87, boulevard Élise Schmitt 45371 Sainte Diane"
05466078207131,7459875960,4271311598,2024-01-04,"48, boulevard Muller 71270 Klein-sur-Mer"
57003007362412,2020403668,8669196676,2023-01-28,boulevard de Ribeiro 90180 Ruiz-les-Bains
05466078207131,7459875960,4736658701,2023-03-21,"38, chemin Julien 15846 Peron-sur-Grenier"
89515745207186,4946804105,7760161173,2022-12-20,"27, rue Girard 17980 Lacombe-les-Bains"
51258572017295,2740300555,7686742794,2023-04-24,"24, rue Robert 75624 Benoit-sur-Aubert"
11514703785093,8283391142,3416091411,2020-06-29,"75, avenue de Michel 81614 Meunierdan"
41060060164448,5480431818,6394817107,2022-12-04,rue de Mendès 47183 Pereznec
90456978427461,2369643785,7085329202,2025-04-02,"83, rue Charles Diallo 71417 MaréchalVille"
36788219232010,5735019659,9922741831,2021-10-26,"37, avenue Pierre Rodriguez 97636 Baron"
